datetime,targetLatency,sourceLatency
2017-11-27T23:03:00,76,85
2017-11-27T23:03:30,80,08
2017-11-27T23:04:00,82,33
2017-11-27T23:04:30,83,59
2017-11-27T23:05:00,82,87
2017-11-27T23:05:30,82,12
2017-11-27T23:06:00,82,39
2017-11-27T23:06:30,84,64
2017-11-27T23:07:00,83,92
2017-11-27T23:07:30,82,20
2017-11-27T23:08:00,86,44
2017-11-27T23:08:30,86,70
2017-11-27T23:09:00,84,98
2017-11-27T23:09:30,85,24
2017-11-27T23:10:00,86,50
2017-11-27T23:10:30,88,75
2017-11-27T23:11:00,85,03
2017-11-27T23:11:30,86,29
2017-11-27T23:12:00,87,54
2017-11-27T23:12:30,89,80
2017-11-27T23:13:00,89,07
2017-11-27T23:13:30,91,31
2017-11-27T23:14:00,91,58
2017-11-27T23:14:30,92,84
2017-11-27T23:15:00,93,12
2017-11-27T23:15:30,94,37
2017-11-27T23:16:00,93,63
2017-11-27T23:16:30,94,89
2017-11-27T23:17:00,92,17
2017-11-27T23:17:30,94,42
2017-11-27T23:18:00,95,69
2017-11-27T23:18:30,96,94
2017-11-27T23:19:00,95,22
2017-11-27T23:19:30,99,45
2017-11-27T23:20:00,00,72
2017-11-27T23:20:30,03,97
2017-11-27T23:21:00,06,19
2017-11-27T23:21:30,04,43
2017-11-27T23:22:00,05,69
2017-11-27T23:22:30,06,95
2017-11-27T23:23:00,09,19
2017-11-27T23:23:30,11,45
2017-11-27T23:24:00,13,70
2017-11-27T23:24:30,13,98
2017-11-27T23:25:00,17,21
2017-11-27T23:25:30,17,47
2017-11-27T23:26:00,18,73
2017-11-27T23:26:30,19,00
2017-11-27T23:27:00,23,23
2017-11-27T23:27:30,23,48
2017-11-27T23:28:00,23,75
2017-11-27T23:28:30,27,98
2017-11-27T23:29:00,27,25
2017-11-27T23:29:30,31,49
2017-11-27T23:30:00,31,75
2017-11-27T23:30:30,35,99
2017-11-27T23:31:00,35,25
2017-11-27T23:31:30,35,51
2017-11-27T23:32:00,38,74
2017-11-27T23:32:30,37,01
2017-11-27T23:33:00,36,27
2017-11-27T23:33:30,35,54
2017-11-27T23:34:00,37,78
2017-11-27T23:34:30,37,03
2017-11-27T23:35:00,37,29
2017-11-27T23:35:30,41,53
2017-11-27T23:36:00,43,78
2017-11-27T23:36:30,45,02
2017-11-27T23:37:00,43,29
2017-11-27T23:37:30,46,53
2017-11-27T23:38:00,47,79
2017-11-27T23:38:30,48,05
2017-11-27T23:39:00,52,27
2017-11-27T23:39:30,51,54
2017-11-27T23:40:00,51,80
2017-11-27T23:40:30,50,07
2017-11-27T23:41:00,54,28
2017-11-27T23:41:30,54,55
2017-11-27T23:42:00,52,81
2017-11-27T23:42:30,53,08
2017-11-27T23:43:00,55,32
2017-11-27T23:43:30,58,56
2017-11-27T23:44:00,59,82
2017-11-27T23:44:30,62,05
2017-11-27T23:45:00,62,31
2017-11-27T23:45:30,62,57
2017-11-27T23:46:00,61,84
2017-11-27T23:46:30,65,07
2017-11-27T23:47:00,66,32
2017-11-27T23:47:30,67,59
2017-11-27T23:48:00,72,81
2017-11-27T23:48:30,72,08
2017-11-27T23:49:00,74,32
2017-11-27T23:49:30,75,59
2017-11-27T23:50:00,79,82
2017-11-27T23:50:30,79,09
2017-11-27T23:51:00,81,34
2017-11-27T23:51:30,81,61
2017-11-27T23:52:00,85,84
2017-11-27T23:52:30,87,09
2017-11-27T23:53:00,88,35
2017-11-27T23:53:30,91,59
2017-11-27T23:54:00,92,85
2017-11-27T23:54:30,95,09
2017-11-27T23:55:00,96,36
2017-11-27T23:55:30,05,53
2017-11-27T23:56:00,06,80
2017-11-27T23:56:30,07,04
2017-11-27T23:57:00,08,31
2017-11-27T23:57:30,12,53
2017-11-27T23:58:00,14,78
2017-11-27T23:58:30,15,04
2017-11-27T23:59:00,19,27
2017-11-27T23:59:30,20,53
2017-11-28T00:00:00,24,76
2017-11-28T00:00:30,25,03
2017-11-28T00:01:00,28,26
2017-11-28T00:01:30,30,52
2017-11-28T00:02:00,32,77
2017-11-28T00:02:30,32,04
2017-11-28T00:03:00,36,27
2017-11-28T00:03:30,38,52
2017-11-28T00:04:00,38,78
2017-11-28T00:04:30,42,02
2017-11-28T00:05:00,43,27
2017-11-28T00:05:30,41,51
2017-11-28T00:06:00,41,78
2017-11-28T00:06:30,47,00
2017-11-28T00:07:00,47,26
2017-11-28T00:07:30,50,51
2017-11-28T00:08:00,51,77
2017-11-28T00:08:30,56,98
2017-11-28T00:09:00,60,21
2017-11-28T00:09:30,61,47
2017-11-28T00:10:00,64,71
2017-11-28T00:10:30,65,97
2017-11-28T00:11:00,68,22
2017-11-28T00:11:30,68,49
2017-11-28T00:12:00,73,71
2017-11-28T00:12:30,76,94
2017-11-28T00:13:00,77,21
2017-11-28T00:13:30,81,44
2017-11-28T00:14:00,83,69
2017-11-28T00:14:30,86,93
2017-11-28T00:15:00,86,19
2017-11-28T00:15:30,91,42
2017-11-28T00:16:00,94,65
2017-11-28T00:16:30,94,92
2017-11-28T00:17:00,97,16
2017-11-28T00:17:30,99,40
2017-11-28T00:18:00,03,64
2017-11-28T00:18:30,03,90
2017-11-28T00:19:00,08,12
2017-11-28T00:19:30,11,36
2017-11-28T00:20:00,12,62
2017-11-28T00:20:30,13,86
2017-11-28T00:21:00,14,10
2017-11-28T00:21:30,16,33
2017-11-28T00:22:00,15,60
2017-11-28T00:22:30,18,83
2017-11-28T00:23:00,20,08
2017-11-28T00:23:30,22,32
2017-11-28T00:24:00,23,58
2017-11-28T00:24:31,25,81
2017-11-28T00:25:01,28,04
2017-11-28T00:25:31,28,31
2017-11-28T00:26:01,28,58
2017-11-28T00:26:31,32,81
2017-11-28T00:27:01,36,04
2017-11-28T00:27:31,36,31
2017-11-28T00:28:01,40,53
2017-11-28T00:28:31,43,78
2017-11-28T00:29:01,44,02
2017-11-28T00:29:31,43,28
2017-11-28T00:30:01,53,43
2017-11-28T00:30:31,55,67
2017-11-28T00:31:01,55,95
2017-11-28T00:31:31,59,16
2017-11-28T00:32:01,63,39
2017-11-28T00:32:31,63,67
2017-11-28T00:33:01,63,93
2017-11-28T00:33:31,69,13
2017-11-28T00:34:01,72,38
2017-11-28T00:34:31,72,64
2017-11-28T00:35:01,75,88
2017-11-28T00:35:31,78,12
2017-11-28T00:36:01,78,39
2017-11-28T00:36:31,79,65
2017-11-28T00:37:01,84,86
2017-11-28T00:37:31,88,09
2017-11-28T00:38:01,87,36
2017-11-28T00:38:31,87,63
2017-11-28T00:39:01,92,84
2017-11-28T00:39:31,96,07
2017-11-28T00:40:01,96,34
2017-11-28T00:40:31,00,55
2017-11-28T00:41:01,03,79
2017-11-28T00:41:31,04,06
2017-11-28T00:42:01,03,32
2017-11-28T00:42:31,08,54
2017-11-28T00:43:01,11,77
2017-11-28T00:43:31,11,05
2017-11-28T00:44:01,09,33
2017-11-28T00:44:31,12,57
2017-11-28T00:45:01,15,81
2017-11-28T00:45:31,17,05
2017-11-28T00:46:01,17,32
2017-11-28T00:46:31,20,55
2017-11-28T00:47:01,22,80
2017-11-28T00:47:31,24,04
2017-11-28T00:48:01,24,30
2017-11-28T00:48:31,27,53
2017-11-28T00:49:01,30,79
2017-11-28T00:49:31,27,02
2017-11-28T00:50:01,26,29
2017-11-28T00:50:31,30,52
2017-11-28T00:51:01,32,76
2017-11-28T00:51:31,34,00
2017-11-28T00:52:01,34,27
2017-11-28T00:52:31,39,48
2017-11-28T00:53:01,41,72
2017-11-28T00:53:31,41,98
2017-11-28T00:54:01,41,24
2017-11-28T00:54:31,46,45
2017-11-28T00:55:01,49,68
2017-11-28T00:55:31,51,95
2017-11-28T00:56:01,50,21
2017-11-28T00:56:31,56,41
2017-11-28T00:57:01,60,63
2017-11-28T00:57:31,59,90
2017-11-28T00:58:01,66,10
2017-11-28T00:58:31,69,33
2017-11-28T00:59:01,71,58
2017-11-28T00:59:31,72,83
2017-11-28T01:00:01,77,03
2017-11-28T01:00:31,79,27
2017-11-28T01:01:01,80,53
2017-11-28T01:01:31,83,76
2017-11-28T01:02:01,89,98
2017-11-28T01:02:31,89,23
2017-11-28T01:03:01,90,49
2017-11-28T01:03:31,94,70
2017-11-28T01:04:01,99,93
2017-11-28T01:04:31,99,19
2017-11-28T01:05:01,10,35
2017-11-28T01:05:31,18,54
2017-11-28T01:06:01,23,77
2017-11-28T01:06:31,21,04
2017-11-28T01:07:01,20,31
2017-11-28T01:07:31,24,52
2017-11-28T01:08:01,27,76
2017-11-28T01:08:31,25,03
2017-11-28T01:09:01,23,30
2017-11-28T01:09:31,24,55
2017-11-28T01:10:01,28,78
2017-11-28T01:10:31,30,03
2017-11-28T01:11:01,31,28
2017-11-28T01:11:31,30,55
2017-11-28T01:12:01,35,75
2017-11-28T01:12:31,36,01
2017-11-28T01:13:01,39,24
2017-11-28T01:13:31,38,51
2017-11-28T01:14:01,43,73
2017-11-28T01:14:31,43,98
2017-11-28T01:15:01,46,21
2017-11-28T01:15:31,46,48
2017-11-28T01:16:01,50,70
2017-11-28T01:16:31,52,94
2017-11-28T01:17:01,57,16
2017-11-28T01:17:31,56,43
2017-11-28T01:18:01,54,69
2017-11-28T01:18:31,60,90
2017-11-28T01:19:01,62,14
2017-11-28T01:19:31,64,38
2017-11-28T01:20:01,64,64
2017-11-28T01:20:31,71,85
2017-11-28T01:21:01,73,09
2017-11-28T01:21:31,77,33
2017-11-28T01:22:01,75,59
2017-11-28T01:22:31,81,79
2017-11-28T01:23:01,83,03
2017-11-28T01:23:31,82,29
2017-11-28T01:24:01,86,52
2017-11-28T01:24:31,89,74
2017-11-28T01:25:01,92,97
2017-11-28T01:25:31,92,23
2017-11-28T01:26:01,98,45
2017-11-28T01:26:31,99,68
2017-11-28T01:27:01,03,91
2017-11-28T01:27:31,03,16
2017-11-28T01:28:01,09,36
2017-11-28T01:28:31,13,60
2017-11-28T01:29:01,15,83
2017-11-28T01:29:31,15,08
2017-11-28T01:30:01,21,28
2017-11-28T01:30:31,24,51
2017-11-28T01:31:01,24,77
2017-11-28T01:31:31,24,03
2017-11-28T01:32:01,24,22
2017-11-28T01:32:31,27,46
2017-11-28T01:33:01,27,72
2017-11-28T01:33:31,34,90
2017-11-28T01:34:01,36,14
2017-11-28T01:34:31,40,36
2017-11-28T01:35:01,38,63
2017-11-28T01:35:31,42,85
2017-11-28T01:36:01,45,08
2017-11-28T01:36:31,47,33
2017-11-28T01:37:01,47,57
2017-11-28T01:37:31,53,76
2017-11-28T01:38:01,56,98
2017-11-28T01:38:31,55,25
2017-11-28T01:39:01,57,49
2017-11-28T01:39:31,56,76
2017-11-28T01:40:01,55,02
2017-11-28T01:40:31,57,28
2017-11-28T01:41:01,61,48
2017-11-28T01:41:31,74,61
2017-11-28T01:42:01,76,86
2017-11-28T01:42:31,77,10
2017-11-28T01:43:01,79,35
2017-11-28T01:43:31,81,57
2017-11-28T01:44:01,82,82
2017-11-28T01:44:31,83,06
2017-11-28T01:45:01,83,33
2017-11-28T01:45:31,88,53
2017-11-28T01:46:01,88,79
2017-11-28T01:46:31,89,03
2017-11-28T01:47:01,88,29
2017-11-28T01:47:31,92,51
2017-11-28T01:48:01,90,78
2017-11-28T01:48:31,92,01
2017-11-28T01:49:01,91,27
2017-11-28T01:49:31,95,49
2017-11-28T01:50:01,95,75
2017-11-28T01:50:31,97,99
2017-11-28T01:51:01,96,26
2017-11-28T01:51:31,01,47
2017-11-28T01:52:01,01,72
2017-11-28T01:52:31,02,96
2017-11-28T01:53:01,01,23
2017-11-28T01:53:31,03,47
2017-11-28T01:54:01,04,72
2017-11-28T01:54:31,02,98
2017-11-28T01:55:01,00,26
2017-11-28T01:55:31,97,54
2017-11-28T01:56:01,01,75
2017-11-28T01:56:31,03,99
2017-11-28T01:57:01,03,25
2017-11-28T01:57:31,01,52
2017-11-28T01:58:01,05,74
2017-11-28T01:58:31,06,99
2017-11-28T01:59:01,06,24
2017-11-28T01:59:31,04,51
2017-11-28T02:00:01,08,73
2017-11-28T02:00:31,10,97
2017-11-28T02:01:01,11,23
2017-11-28T02:01:31,07,50
2017-11-28T02:02:01,11,72
2017-11-28T02:02:31,13,95
2017-11-28T02:03:01,12,22
2017-11-28T02:03:31,11,48
2017-11-28T02:04:01,15,70
2017-11-28T02:04:31,14,95
2017-11-28T02:05:01,15,19
2017-11-28T02:05:31,13,47
2017-11-28T02:06:01,15,70
2017-11-28T02:06:31,14,96
2017-11-28T02:07:01,16,20
2017-11-28T02:07:31,16,47
2017-11-28T02:08:01,18,68
2017-11-28T02:08:31,18,94
2017-11-28T02:09:01,20,18
2017-11-28T02:09:31,20,45
2017-11-28T02:10:01,25,66
2017-11-28T02:10:31,25,92
2017-11-28T02:11:01,27,17
2017-11-28T02:11:31,27,43
2017-11-28T02:12:01,30,66
2017-11-28T02:12:31,30,92
2017-11-28T02:13:01,31,16
2017-11-28T02:13:31,29,43
2017-11-28T02:14:01,27,64
2017-11-28T02:14:31,27,90
2017-11-28T02:15:01,28,14
2017-11-28T02:15:31,27,42
2017-11-28T02:16:01,31,63
2017-11-28T02:16:31,30,89
2017-11-28T02:17:01,31,14
2017-11-28T02:17:31,31,40
2017-11-28T02:18:01,35,62
2017-11-28T02:18:31,36,86
2017-11-28T02:19:01,34,13
2017-11-28T02:19:31,36,36
2017-11-28T02:20:01,51,47
2017-11-28T02:20:31,53,70
2017-11-28T02:21:01,52,97
2017-11-28T02:21:31,55,21
2017-11-28T02:22:01,55,47
2017-11-28T02:22:31,56,71
2017-11-28T02:23:01,55,98
2017-11-28T02:23:31,55,22
2017-11-28T02:24:01,55,48
2017-11-28T02:24:31,55,72
2017-11-28T02:25:01,55,99
2017-11-28T02:25:31,58,21
2017-11-28T02:26:01,59,45
2017-11-28T02:26:31,59,70
2017-11-28T02:27:01,57,97
2017-11-28T02:27:31,56,22
2017-11-28T02:28:01,56,48
2017-11-28T02:28:31,55,75
2017-11-28T02:29:01,56,00
2017-11-28T02:29:31,53,27
2017-11-28T02:30:01,55,50
2017-11-28T02:30:31,54,77
2017-11-28T02:31:01,55,01
2017-11-28T02:31:31,55,28
2017-11-28T02:32:01,59,49
2017-11-28T02:32:31,58,76
2017-11-28T02:33:01,59,00
2017-11-28T02:33:31,57,27
2017-11-28T02:34:01,61,49
2017-11-28T02:34:31,59,75
2017-11-28T02:35:01,60,00
2017-11-28T02:35:31,60,27
2017-11-28T02:36:01,62,49
2017-11-28T02:36:31,60,75
2017-11-28T02:37:01,62,99
2017-11-28T02:37:31,61,27
2017-11-28T02:38:01,63,49
2017-11-28T02:38:31,61,76
2017-11-28T02:39:01,63,00
2017-11-28T02:39:31,61,27
2017-11-28T02:40:01,62,51
2017-11-28T02:40:31,61,76
2017-11-28T02:41:01,62,00
2017-11-28T02:41:31,61,26
2017-11-28T02:42:01,59,53
2017-11-28T02:42:31,63,75
2017-11-28T02:43:01,63,00
2017-11-28T02:43:31,62,26
2017-11-28T02:44:01,60,52
2017-11-28T02:44:31,63,74
2017-11-28T02:45:02,62,00
2017-11-28T02:45:32,62,25
2017-11-28T02:46:02,60,52
2017-11-28T02:46:32,62,74
2017-11-28T02:47:02,61,00
2017-11-28T02:47:32,61,24
2017-11-28T02:48:02,58,51
2017-11-28T02:48:32,61,73
2017-11-28T02:49:02,60,99
2017-11-28T02:49:32,60,23
2017-11-28T02:50:02,58,50
2017-11-28T02:50:32,62,72
2017-11-28T02:51:02,61,97
2017-11-28T02:51:32,61,22
2017-11-28T02:52:02,59,49
2017-11-28T02:52:32,63,69
2017-11-28T02:53:02,64,96
2017-11-28T02:53:32,61,21
2017-11-28T02:54:02,61,46
2017-11-28T02:54:32,65,67
2017-11-28T02:55:02,66,90
2017-11-28T02:55:32,66,16
2017-11-28T02:56:02,65,41
2017-11-28T02:56:32,54,65
2017-11-28T02:57:02,54,90
2017-11-28T02:57:32,52,17
2017-11-28T02:58:02,55,39
2017-11-28T02:58:32,69,53
2017-11-28T02:59:02,70,77
2017-11-28T02:59:32,69,03
2017-11-28T03:00:02,72,24
2017-11-28T03:00:32,71,49
2017-11-28T03:01:02,72,73
2017-11-28T03:01:32,70,00
2017-11-28T03:02:02,74,21
2017-11-28T03:02:32,74,46
2017-11-28T03:03:02,74,71
2017-11-28T03:03:32,72,97
2017-11-28T03:04:02,76,18
2017-11-28T03:04:32,76,43
2017-11-28T03:05:02,74,69
2017-11-28T03:05:32,73,95
2017-11-28T03:06:02,75,17
2017-11-28T03:06:32,75,41
2017-11-28T03:07:02,73,68
2017-11-28T03:07:32,71,94
2017-11-28T03:08:02,73,15
2017-11-28T03:08:32,74,39
2017-11-28T03:09:02,71,65
2017-11-28T03:09:32,70,91
2017-11-28T03:10:02,73,11
2017-11-28T03:10:32,74,35
2017-11-28T03:11:02,71,62
2017-11-28T03:11:32,69,89
2017-11-28T03:12:02,73,10
2017-11-28T03:12:32,74,33
2017-11-28T03:13:02,72,59
2017-11-28T03:13:32,71,84
2017-11-28T03:14:02,73,07
2017-11-28T03:14:32,74,30
2017-11-28T03:15:02,71,58
2017-11-28T03:15:32,69,84
2017-11-28T03:16:02,72,08
2017-11-28T03:16:32,71,32
2017-11-28T03:17:02,70,57
2017-11-28T03:17:32,68,84
2017-11-28T03:18:02,66,10
2017-11-28T03:18:32,68,31
2017-11-28T03:19:02,69,55
2017-11-28T03:19:32,66,82
2017-11-28T03:20:02,64,08
2017-11-28T03:20:32,67,30
2017-11-28T03:21:02,66,54
2017-11-28T03:21:32,64,80
2017-11-28T03:22:02,61,08
2017-11-28T03:22:32,58,34
2017-11-28T03:23:02,63,54
2017-11-28T03:23:32,63,79
2017-11-28T03:24:02,60,06
2017-11-28T03:24:32,58,32
2017-11-28T03:25:02,60,55
2017-11-28T03:25:32,62,76
2017-11-28T03:26:02,59,03
2017-11-28T03:26:32,56,32
2017-11-28T03:27:02,54,58
2017-11-28T03:27:32,56,80
2017-11-28T03:28:02,55,04
2017-11-28T03:28:32,53,31
2017-11-28T03:29:02,48,58
2017-11-28T03:29:32,48,83
2017-11-28T03:30:02,51,05
2017-11-28T03:30:32,51,30
2017-11-28T03:31:02,49,56
2017-11-28T03:31:32,45,83
2017-11-28T03:32:02,47,04
2017-11-28T03:32:32,48,29
2017-11-28T03:33:02,46,53
2017-11-28T03:33:32,45,80
2017-11-28T03:34:02,50,01
2017-11-28T03:34:32,52,26
2017-11-28T03:35:02,54,49
2017-11-28T03:35:32,52,76
2017-11-28T03:36:02,52,99
2017-11-28T03:36:32,52,22
2017-11-28T03:37:02,41,45
2017-11-28T03:37:32,41,71
2017-11-28T03:38:02,38,98
2017-11-28T03:38:32,47,13
2017-11-28T03:39:02,45,38
2017-11-28T03:39:32,45,63
2017-11-28T03:40:02,42,90
2017-11-28T03:40:32,44,13
2017-11-28T03:41:02,44,38
2017-11-28T03:41:32,45,62
2017-11-28T03:42:02,44,88
2017-11-28T03:42:32,42,15
2017-11-28T03:43:02,47,35
2017-11-28T03:43:32,49,59
2017-11-28T03:44:02,48,85
2017-11-28T03:44:32,45,12
2017-11-28T03:45:02,48,34
2017-11-28T03:45:32,51,56
2017-11-28T03:46:02,53,81
2017-11-28T03:46:32,50,07
2017-11-28T03:47:02,47,34
2017-11-28T03:47:32,51,56
2017-11-28T03:48:02,54,79
2017-11-28T03:48:32,51,06
2017-11-28T03:49:02,49,33
2017-11-28T03:49:32,54,53
2017-11-28T03:50:02,55,78
2017-11-28T03:50:32,57,03
2017-11-28T03:51:02,56,30
2017-11-28T03:51:32,55,57
2017-11-28T03:52:02,59,78
2017-11-28T03:52:32,61,02
2017-11-28T03:53:02,59,29
2017-11-28T03:53:32,57,55
2017-11-28T03:54:02,61,76
2017-11-28T03:54:32,62,00
2017-11-28T03:55:02,63,25
2017-11-28T03:55:32,61,52
2017-11-28T03:56:02,61,77
2017-11-28T03:56:32,67,97
2017-11-28T03:57:02,70,21
2017-11-28T03:57:32,67,48
2017-11-28T03:58:02,66,73
2017-11-28T03:58:32,72,94
2017-11-28T03:59:02,73,17
2017-11-28T03:59:32,72,43
2017-11-28T04:00:02,70,70
2017-11-28T04:00:32,76,90
2017-11-28T04:01:02,79,11
2017-11-28T04:01:32,78,37
2017-11-28T04:02:02,77,63
2017-11-28T04:02:32,80,86
2017-11-28T04:03:02,82,09
2017-11-28T04:03:32,83,35
2017-11-28T04:04:02,82,60
2017-11-28T04:04:32,87,80
2017-11-28T04:05:02,89,03
2017-11-28T04:05:32,89,28
2017-11-28T04:06:02,88,54
2017-11-28T04:06:32,94,73
2017-11-28T04:07:02,98,95
2017-11-28T04:07:32,98,21
2017-11-28T04:08:02,94,48
2017-11-28T04:08:32,99,68
2017-11-28T04:09:02,01,91
2017-11-28T04:09:32,01,16
2017-11-28T04:10:02,00,42
2017-11-28T04:10:32,99,69
2017-11-28T04:11:02,12,81
2017-11-28T04:11:32,10,07
2017-11-28T04:12:02,09,33
2017-11-28T04:12:32,09,60
2017-11-28T04:13:02,14,79
2017-11-28T04:13:32,18,02
2017-11-28T04:14:02,15,28
2017-11-28T04:14:32,16,53
2017-11-28T04:15:02,21,72
2017-11-28T04:15:32,24,95
2017-11-28T04:16:02,24,20
2017-11-28T04:16:32,23,46
2017-11-28T04:17:02,29,65
2017-11-28T04:17:32,31,88
2017-11-28T04:18:02,32,12
2017-11-28T04:18:32,29,27
2017-11-28T04:19:02,33,47
2017-11-28T04:19:32,35,70
2017-11-28T04:20:02,37,94
2017-11-28T04:20:32,37,20
2017-11-28T04:21:02,38,46
2017-11-28T04:21:32,43,64
2017-11-28T04:22:02,47,87
2017-11-28T04:22:32,48,12
2017-11-28T04:23:02,48,38
2017-11-28T04:23:32,56,55
2017-11-28T04:24:02,59,78
2017-11-28T04:24:32,59,03
2017-11-28T04:25:02,59,28
2017-11-28T04:25:32,65,46
2017-11-28T04:26:02,68,69
2017-11-28T04:26:32,69,94
2017-11-28T04:27:02,70,20
2017-11-28T04:27:32,78,38
2017-11-28T04:28:02,80,60
2017-11-28T04:28:32,81,85
2017-11-28T04:29:02,81,11
2017-11-28T04:29:32,88,29
2017-11-28T04:30:02,91,51
2017-11-28T04:30:32,91,77
2017-11-28T04:31:02,92,01
2017-11-28T04:31:32,99,20
2017-11-28T04:32:02,02,42
2017-11-28T04:32:32,02,67
2017-11-28T04:33:02,02,92
2017-11-28T04:33:32,10,09
2017-11-28T04:34:02,13,32
2017-11-28T04:34:32,14,57
2017-11-28T04:35:02,14,82
2017-11-28T04:35:32,21,00
2017-11-28T04:36:02,23,22
2017-11-28T04:36:32,23,48
2017-11-28T04:37:02,23,72
2017-11-28T04:37:32,31,90
2017-11-28T04:38:02,34,13
2017-11-28T04:38:32,34,38
2017-11-28T04:39:02,36,61
2017-11-28T04:39:32,42,80
2017-11-28T04:40:02,45,03
2017-11-28T04:40:32,45,28
2017-11-28T04:41:02,45,53
2017-11-28T04:41:32,52,70
2017-11-28T04:42:02,54,93
2017-11-28T04:42:32,55,19
2017-11-28T04:43:02,54,44
2017-11-28T04:43:32,60,63
2017-11-28T04:44:02,63,85
2017-11-28T04:44:32,63,10
2017-11-28T04:45:02,64,35
2017-11-28T04:45:32,69,53
2017-11-28T04:46:02,73,75
2017-11-28T04:46:32,73,00
2017-11-28T04:47:02,72,26
2017-11-28T04:47:32,78,45
2017-11-28T04:48:02,82,66
2017-11-28T04:48:32,83,90
2017-11-28T04:49:02,82,16
2017-11-28T04:49:32,90,34
2017-11-28T04:50:02,94,55
2017-11-28T04:50:32,95,79
2017-11-28T04:51:02,95,04
2017-11-28T04:51:32,98,27
2017-11-28T04:52:02,02,48
2017-11-28T04:52:32,04,70
2017-11-28T04:53:02,04,95
2017-11-28T04:53:33,10,15
2017-11-28T04:54:03,15,36
2017-11-28T04:54:33,15,59
2017-11-28T04:55:03,16,84
2017-11-28T04:55:33,17,08
2017-11-28T04:56:03,34,15
2017-11-28T04:56:33,38,36
2017-11-28T04:57:03,41,60
2017-11-28T04:57:33,41,84
2017-11-28T04:58:03,49,02
2017-11-28T04:58:33,52,25
2017-11-28T04:59:03,53,49
2017-11-28T04:59:33,45,71
2017-11-28T05:00:03,51,90
2017-11-28T05:00:33,52,13
2017-11-28T05:01:03,50,40
2017-11-28T05:01:33,55,60
2017-11-28T05:02:03,59,81
2017-11-28T05:02:33,62,03
2017-11-28T05:03:03,62,28
2017-11-28T05:03:33,69,46
2017-11-28T05:04:03,74,66
2017-11-28T05:04:33,76,88
2017-11-28T05:05:03,76,13
2017-11-28T05:05:33,84,31
2017-11-28T05:06:03,87,52
2017-11-28T05:06:33,90,75
2017-11-28T05:07:03,92,00
2017-11-28T05:07:33,99,16
2017-11-28T05:08:03,03,37
2017-11-28T05:08:33,03,62
2017-11-28T05:09:03,04,86
2017-11-28T05:09:33,13,02
2017-11-28T05:10:03,16,23
2017-11-28T05:10:33,18,47
2017-11-28T05:11:03,24,64
2017-11-28T05:11:33,27,85
2017-11-28T05:12:03,29,08
2017-11-28T05:12:33,30,31
2017-11-28T05:13:03,38,49
2017-11-28T05:13:33,44,68
2017-11-28T05:14:03,44,93
2017-11-28T05:14:33,54,08
2017-11-28T05:15:03,58,29
2017-11-28T05:15:33,59,52
2017-11-28T05:16:03,60,75
2017-11-28T05:16:33,68,92
2017-11-28T05:17:03,72,14
2017-11-28T05:17:33,73,38
2017-11-28T05:18:03,82,53
2017-11-28T05:18:33,88,72
2017-11-28T05:19:03,90,96
2017-11-28T05:19:33,93,17
2017-11-28T05:20:03,03,33
2017-11-28T05:20:33,07,54
2017-11-28T05:21:03,09,77
2017-11-28T05:21:33,18,92
2017-11-28T05:22:03,23,13
2017-11-28T05:22:33,24,36
2017-11-28T05:23:03,33,52
2017-11-28T05:23:33,39,71
2017-11-28T05:24:03,41,93
2017-11-28T05:24:33,45,15
2017-11-28T05:25:03,53,31
2017-11-28T05:25:33,56,53
2017-11-28T05:26:03,59,74
2017-11-28T05:26:33,68,89
2017-11-28T05:27:03,80,03
2017-11-28T05:27:33,80,29
2017-11-28T05:28:03,84,48
2017-11-28T05:28:33,89,67
2017-11-28T05:29:03,92,90
2017-11-28T05:29:33,93,15
2017-11-28T05:30:03,04,29
2017-11-28T05:30:33,10,48
2017-11-28T05:31:03,11,70
2017-11-28T05:31:33,11,95
2017-11-28T05:32:03,20,11
2017-11-28T05:32:33,25,31
2017-11-28T05:33:03,27,54
2017-11-28T05:33:33,29,77
2017-11-28T05:34:03,39,91
2017-11-28T05:34:33,43,11
2017-11-28T05:35:03,45,35
2017-11-28T05:35:33,54,50
2017-11-28T05:36:03,59,69
2017-11-28T05:36:33,61,92
2017-11-28T05:37:03,63,14
2017-11-28T05:37:33,73,29
2017-11-28T05:38:03,77,48
2017-11-28T05:38:33,78,72
2017-11-28T05:39:03,88,86
2017-11-28T05:39:33,92,07
2017-11-28T05:40:03,96,28
2017-11-28T05:40:33,95,52
2017-11-28T05:41:03,97,68
2017-11-28T05:41:33,03,87
2017-11-28T05:42:03,05,10
2017-11-28T05:42:33,05,34
2017-11-28T05:43:03,17,48
2017-11-28T05:43:33,22,68
2017-11-28T05:44:03,22,92
2017-11-28T05:44:33,32,06
2017-11-28T05:45:03,36,26
2017-11-28T05:45:33,38,48
2017-11-28T05:46:03,42,70
2017-11-28T05:46:33,51,83
2017-11-28T05:47:03,53,06
2017-11-28T05:47:33,53,30
2017-11-28T05:48:03,59,47
2017-11-28T05:48:33,65,66
2017-11-28T05:49:03,69,87
2017-11-28T05:49:33,69,11
2017-11-28T05:50:03,79,26
2017-11-28T05:50:33,85,45
2017-11-28T05:51:03,87,68
2017-11-28T05:51:33,88,91
2017-11-28T05:52:03,97,05
2017-11-28T05:52:33,03,25
2017-11-28T05:53:03,05,47
2017-11-28T05:53:33,13,66
